コード,年度,自己資本比率,売上高,営業利益,一株配当,配当性向,連続増配,減配なし
2675,2020/12,-44.4,19696000000,-6079000000,-,-,0.0,8.0
2676,2020/03,73.2,20616194000,788142000,24,112.14,0.0,6.0
2678,2020/05,30.1,400376000000,8821000000,38,33.39,0.0,9.0
2681,2020/03,51.6,305057000000,10022000000,34,38.35,0.0,10.0
2683,2020/02,16.3,11785444000,112965000,-,-,0.0,1.0
2685,2020/02,58.3,222376000000,12885000000,50,41.16,0.0,2.0
2686,2020/02,33.3,89089000000,-2000000000,10,-,0.0,0.0
2687,2020/02,43.7,10427430000,37984000,20,-,0.0,0.0
2689,2020/06,21.6,107896793000,927027000,45,70.18,0.0,9.0
2692,2020/03,37.7,661244000000,4430000000,75,23.94,0.0,9.0
2693,2020/12,50.4,11777000000,321000000,5,19,0.0,2.0
2694,2020/03,35.8,27981345000,179352000,-,-,0.0,8.0
2695,2020/10,51.9,135835000000,350000000,40,-,1.0,9.0
2698,2020/11,44.1,73034000000,1558000000,17,61.36,0.0,2.0
2700,2020/12,31.5,107596000000,-42000000,50,130.68,0.0,7.0
2702,2020/12,75.1,288332000000,31290000000,36,21.73,1.0,9.0
2705,2020/03,37.2,24579663000,-648659000,25,-,0.0,1.0
2706,2020/02,88,6479464000,680675000,26,60.11,0.0,0.0
2708,2020/03,29.5,64356000000,-55000000,6,-,0.0,9.0
2714,2020/03,40,59246818000,1132283000,23,33.01,0.0,7.0
2715,2020/03,55.5,175654000000,4765000000,32,43.92,0.0,0.0
2721,2020/12,78.6,1222000000,-129000000,-,0,,
2722,2020/05,37.9,18483995000,590914000,12,23.36,4.0,9.0
2726,2020/02,49.1,132163000000,9067000000,50,26.59,1.0,1.0
2729,2020/03,43.3,144688049000,3969836000,50,26.69,0.0,0.0
2730,2020/03,51.5,733575000000,12284000000,34,35.69,4.0,4.0
2733,2020/03,33.2,796227000000,9326000000,85,19.72,5.0,10.0
2734,2020/11,32.1,211702000000,5940000000,20,39.68,6.0,6.0
2735,2020/08,48.7,52795694000,1768703000,15,17.38,0.0,0.0
2736,2020/08,10.1,8428324000,-498332000,-,-,0.0,9.0
2737,2020/03,34.2,260367000000,4526000000,150,18.1,5.0,6.0
2742,2020/02,44.8,134659000000,5290000000,28,15.6,3.0,10.0
2743,2020/12,24.6,2352000000,-299000000,-,-,0.0,5.0
2747,2020/02,26,39935114000,400046000,50,28.75,0.0,9.0
2749,2020/03,36.9,31719442000,1538774000,3.9,28.95,2.0,2.0
2750,2020/03,31.8,38179095000,369068000,10,92.99,1.0,4.0
2751,2020/04,61.7,29195000000,1722000000,10,12.4,9.0,9.0
2752,2020/12,14.6,26805000000,-2971000000,2.5,-,0.0,0.0
2753,2020/03,83.9,31877000000,1857000000,100,74.27,0.0,10.0
2754,2020/03,68.8,7263817000,350334000,10,20.63,0.0,10.0
2760,2020/03,34.6,135394000000,3810000000,90,42.44,0.0,0.0
2761,2020/05,85.7,42857941000,1918945000,56,23.7,1.0,9.0
2762,2020/06,43.9,7391000000,-2009000000,-,-,0.0,0.0
2763,2020/03,47.1,45887000000,6254000000,61,48.86,7.0,9.0
2764,2020/03,33.1,9887175000,-49279000,-,-,0.0,0.0
2767,2020/03,52.6,66587000000,713000000,10,67.55,0.0,0.0
2768,2020/03,26,1754825000000,-,17,37.02,0.0,10.0
2769,2020/05,32.3,29267000000,-286000000,0,-,0.0,9.0
2773,2020/03,60.3,11847509000,1233539000,25,25.44,1.0,6.0
2777,2020/12,48.9,11049000000,755000000,30,25.93,0.0,9.0
2778,2020/02,32.1,24084286000,504856000,12,41.25,3.0,5.0
2780,2020/03,53.3,57510327000,297475000,24,-,1.0,9.0
2782,2020/03,74,181476000000,17604000000,55,34.56,9.0,10.0
2784,2020/03,35,2698511000000,47645000000,50,25.75,4.0,4.0
2788,2020/12,45.3,19564000000,357000000,5,8.44,0.0,0.0
2789,2020/02,50,7736022000,57886000,10,-,0.0,10.0
2790,2020/03,64.4,217753000000,8319000000,39,21.96,1.0,10.0
2791,2020/05,49.3,212059000000,5935000000,27,9.37,0.0,9.0
2792,2020/05,85.8,42560202000,2407051000,40,44.31,1.0,5.0
2795,2020/03,73,6638551000,569000000,20,28.21,0.0,3.0
2796,2020/05,22.6,51030000000,1034000000,14,22.36,0.0,3.0
2798,2020/02,10.2,13732854000,131157000,-,-,0.0,0.0
2801,2020/03,70.3,468616000000,39826000000,42,30.33,5.0,9.0
2802,2020/03,39.8,1100039000000,48773000000,32,93.19,0.0,9.0
2804,2020/03,76.7,17235633000,639979000,35,53.98,0.0,9.0
2805,2020/03,39.6,112578000000,7239000000,44,9.72,0.0,9.0
2806,2020/03,86.3,20285000000,1015000000,40,28.38,0.0,9.0
2809,2020/11,53,531103000000,28303000000,40,56.57,8.0,9.0
2810,2020/03,67.8,293682000000,19005000000,46,39.57,3.0,4.0
2811,2020/12,49.3,183041000000,10682000000,36,41.91,0.0,0.0
2812,2020/03,87.6,14921261000,823743000,24,112.66,0.0,0.0
2813,2020/03,43.3,11082323000,235328000,50,-,0.0,8.0
2814,2020/03,92.1,6889483000,979087000,30,10.11,0.0,9.0
2815,2020/03,88.9,52329618000,11789676000,77,29.25,2.0,9.0
2816,2020/03,57.6,21105000000,555000000,18,42.82,0.0,3.0
2818,2020/03,60.9,9548272000,486755000,21,57.64,1.0,2.0
2819,2020/03,67.9,51228000000,2311000000,36,26.79,3.0,3.0
2820,2020/06,45.6,12644927000,362776000,24,18.74,1.0,3.0
2830,2020/11,66.5,20439267000,780689000,20,29.36,3.0,9.0
2831,2020/03,55.6,82852186000,3067894000,46,14.63,0.0,2.0
2871,2020/03,47.3,584858000000,31035000000,42,25.14,4.0,9.0
2872,2020/02,42,3733556000,-72949000,30,-,1.0,1.0
2874,2020/09,43.2,115025000000,3412000000,23,57.95,0.0,9.0
2875,2020/03,76.2,416031000000,28348000000,80,34.95,1.0,9.0
2876,2020/03,46.7,17819604000,918773000,12,21.32,1.0,9.0
2877,2020/03,35.6,54261974000,1336369000,12,40.08,0.0,9.0
2882,2020/03,39.2,30361876000,810235000,10,26.07,0.0,4.0
2883,2020/03,72.9,26864859000,1185364000,55,40.59,0.0,7.0
2884,2020/02,14.4,29875734000,808338000,-,-,0.0,5.0
2892,2020/03,54.2,45265000000,11000000,25,51.26,0.0,1.0
2894,2020/03,48.2,9556122000,-126182000,3,-,0.0,8.0
2897,2020/03,56.9,468879000000,41252000000,110,39.08,0.0,10.0
2899,2020/03,36,105063000000,3422000000,31,48.22,0.0,9.0
2903,2020/03,42.2,52488000000,1258000000,17,18.66,2.0,10.0
2904,2020/06,50.7,36047064000,1888405000,8,51.31,0.0,3.0
2905,2020/03,26.9,9304982000,-52155000,-,-,0.0,8.0
2907,2020/03,52.5,44751641000,732709000,15,20.69,0.0,2.0
2908,2020/03,84.3,66171000000,4489000000,40,36.81,4.0,9.0
2910,2020/04,83.4,47667000000,475000000,32,440.41,0.0,6.0
2911,2020/03,70.2,8837154000,313512000,30,20.88,1.0,5.0
2914,2020/12,46.9,2092561000000,469054000000,154,88.04,9.0,9.0
2915,2020/03,53.5,74480000000,2900000000,31,24,0.0,0.0
2916,2020/03,44.7,20742514000,1056946000,15,29.48,2.0,9.0
2917,2020/09,80,18060775000,342746000,15,41.39,0.0,4.0
2918,2020/02,51.5,213581000000,2721000000,40,69.7,0.0,9.0
2922,2020/03,54.1,47974220000,1550305000,20,22.76,0.0,10.0
2923,2020/04,41.3,44888211000,953118000,40,14.64,0.0,2.0
2924,2020/03,57.7,14312000000,928000000,20,24.1,2.0,2.0
2925,2020/02,53.2,41417000000,1871000000,30,13.88,6.0,7.0
2926,2020/09,76.1,2881698000,35954000,-,0.17,1.0,1.0
2927,2020/08,56.4,15819281000,1093679000,20,51.96,2.0,2.0
2930,2020/02,73.7,10093343000,2915329000,4.3,28.85,6.0,6.0
2970,2020/12,58.5,4723000000,220000000,-,-,0.0,0.0
2975,2020/11,25.6,39568009000,3281435000,32,33.73,0.0,0.0
2981,2020/03,54.9,8086485000,1002606000,50,5.53,0.0,0.0
3001,2020/12,42.8,39639000000,3595000000,16,17.14,1.0,9.0
3002,2020/03,64.6,140311000000,6746000000,115,45.48,2.0,2.0
3003,2020/12,24,339645000000,100596000000,36,37.01,7.0,7.0
3010,2020/03,16.3,5451516000,-181308000,-,-,0.0,0.0
3011,2020/03,28.1,3953634000,-40881000,2,-,0.0,1.0
3020,2020/03,45.2,32214000000,1982000000,70,12.39,1.0,1.0
3021,2020/05,41.6,4566841000,413898000,22,37.54,2.0,9.0
3023,2020/03,54.9,29264000000,1974000000,38,25.68,3.0,9.0
3024,2020/03,27.8,31997536000,226457000,10,32.2,1.0,1.0
3028,2020/06,56.3,217943000000,4133000000,40,9523.53,0.0,9.0
3030,2020/02,71.7,12052970000,710750000,7,33.5,0.0,0.0
3031,2020/04,29.3,3477670000,706086000,6.5,24.69,2.0,9.0
3034,2020/03,39.4,165411000000,7733000000,28,26.43,0.0,1.0
3035,2020/08,37,16658304000,317552000,11,26.95,1.0,1.0
3036,2020/03,30.1,232242000000,5176000000,42,28.73,2.0,9.0
3038,2020/10,39,340870000000,23851000000,15,14.29,0.0,0.0
3040,2020/12,43.8,16457000000,1866000000,12,12.74,0.0,9.0
3041,2020/06,14.6,5344082000,-158425000,-,-,0.0,0.0
3042,2020/03,67.7,1190042000,77519000,-,0,0.0,6.0
3045,2020/08,67.1,1574948000,297645000,25,26.27,0.0,2.0
3046,2020/08,33.3,60258000000,5617000000,25,71.01,5.0,5.0
3048,2020/08,29,847905000000,12066000000,13,64.55,0.0,9.0
3050,2020/02,46.1,437371000000,20832000000,28,27.35,4.0,9.0
3054,2020/12,45.3,21351000000,330000000,9,36.36,0.0,8.0
3059,2020/03,39.6,15932164000,436104000,20,30.11,0.0,2.0
3063,2020/02,20.5,14210706000,91219000,3,-,0.0,4.0
3064,2020/12,57.5,157337000000,19607000000,18,28.86,7.0,9.0
3065,2020/02,57.5,13227348000,89345000,10,416.23,0.0,2.0
3067,2020/09,30,3975098000,-521128000,-,-,0.0,7.0
3068,2020/03,14.8,29876949000,406694000,-,-,1.0,6.0
3069,2020/03,20.5,80871361000,515798000,4,9.93,0.0,1.0
3070,2021/01,4.7,2385000000,-788000000,-,-,0.0,2.0
3073,2020/02,18.2,57369899000,2846269000,9,14.33,0.0,0.0
3075,2020/05,74.5,18076000000,71656000,-,-,0.0,9.0
3076,2020/06,81.1,43179000000,7596000000,45,43.05,3.0,9.0
3077,2020/03,63.5,6148219000,143733000,3.5,-,0.0,5.0
3079,2020/03,37.1,44653770000,1115780000,24,32.81,1.0,9.0
3080,2020/02,49.3,24368534000,746582000,9,23.4,0.0,10.0
3082,2020/06,15.6,8048544000,-368428000,-,-,0.0,0.0
3085,2020/12,63.8,38634000000,4538000000,24,32.29,9.0,9.0
3086,2020/02,31.2,480621000000,40286000000,36,44.21,0.0,9.0
3087,2020/02,80.9,131193000000,10289000000,34,24.07,1.0,10.0
3088,2020/03,65.2,590593000000,37563000000,70,27.48,4.0,9.0
3089,2020/11,66.4,2329608000,-60314000,25,-,2.0,4.0
3091,2020/12,70.1,17272890000,162274000,10,-,0.0,9.0
3092,2020/03,36.7,125517000000,27888000000,30,35.72,1.0,1.0
3093,2020/02,49.1,19123188000,939045000,17,37.29,1.0,10.0
3094,2020/02,9.9,76643373000,-927921000,5,-,0.0,0.0
3096,2020/03,40.3,61999902000,1278178000,12,14.14,0.0,9.0
3097,2020/06,45.3,57960592000,3033589000,95,131.81,9.0,9.0
3098,2020/03,67,403875000000,13336000000,92,23.3,2.0,9.0
3099,2020/03,44.3,1119191000000,15679000000,12,-,0.0,9.0
3101,2020/03,36.4,339607000000,22794000000,40,25.78,0.0,10.0
3103,2020/03,18.3,119537000000,5467000000,0,-,0.0,0.0
3104,2020/03,64.8,38701000000,4079000000,100,50.42,0.0,9.0
3105,2020/12,39.4,457051000000,1248000000,30,36.86,0.0,9.0
3106,2020/03,53.7,142926000000,4541000000,60,34.55,0.0,0.0
3107,2020/03,31.6,944053000000,32841000000,160,18.16,6.0,9.0
3109,2020/03,36.8,38037000000,1958000000,40,45.16,0.0,9.0
3110,2020/03,54.2,85722000000,8160000000,45,26.89,0.0,9.0
3113,2020/03,61.1,4064317000,-1660371000,-,-,0.0,0.0
3116,2020/03,37.3,1372616000000,47785000000,54,42.05,0.0,0.0
3121,2020/03,32.4,2448693000,215636000,1,66.73,1.0,1.0
3123,2020/03,49.6,7601074000,716295000,14,-,0.0,0.0
3125,2020/03,60.9,4077286000,-85940000,15,-,0.0,0.0
3131,2020/03,29.3,44277596000,496108000,45,48.46,0.0,0.0
3132,2020/03,50.2,521193000000,14447000000,50,55.83,0.0,3.0
3133,2020/03,-25.1,3977825000,-465138000,-,-,0.0,0.0
3134,2020/04,57.9,11325198000,1744951000,7,9.68,4.0,5.0
3135,2020/06,35.8,10904257000,655813000,-,-,0.0,1.0
3137,2020/03,35.3,3348269000,539883000,3,5.5,0.0,0.0
3138,2020/12,30.2,5144000000,323000000,-,-,0.0,2.0
3139,2020/11,40.4,110837536000,2958939000,30,10.48,4.0,9.0
3140,2020/06,43.4,15268000000,746000000,4,30.16,3.0,7.0
3141,2020/02,41.5,868280000000,37801000000,25,20.22,5.0,5.0
3143,2020/03,31.2,32685227000,674222000,45,26.66,3.0,10.0
3148,2020/05,56.6,319588000000,17793000000,40,19.09,8.0,9.0
3150,2020/03,59.4,15489683000,2106531000,12,12.93,4.0,10.0
3151,2020/03,31.3,562505000000,3556000000,24,27.83,2.0,3.0
3153,2020/03,36,70190000000,2509000000,20,30.92,4.0,6.0
3154,2020/06,19.8,210388116000,1100069000,14,32.06,0.0,1.0
3156,2020/03,35.7,379548000000,6637000000,80,37.47,2.0,2.0
3157,2020/03,21.8,162398000000,1541000000,20,20.72,0.0,4.0
3159,2021/01,30,171621000000,3882000000,2,8.85,0.0,1.0
3160,2020/05,28.8,60659503000,400644000,9,51.48,1.0,1.0
3161,2020/04,72.3,9941816000,466040000,20,21.79,1.0,5.0
3166,2020/03,29.2,104219000000,2036000000,26,23,9.0,9.0
3167,2020/03,38,195952000000,14224000000,28,44.63,0.0,8.0
3168,2020/08,45.1,42752780000,646824000,15,56.15,0.0,3.0
3169,2021/01,52.3,10924000000,825000000,8,9.21,1.0,1.0
3171,2020/02,36.9,182627000000,2449000000,35,30.78,0.0,1.0
3172,2020/07,63.6,10577000000,496310000,30,20.24,0.0,0.0
3173,2020/03,35.6,23318797000,682014000,21,54,0.0,0.0
3174,2020/08,21.6,17569283000,101462000,15,-,2.0,8.0
3175,2020/03,14.5,23072412000,45312000,-,-,0.0,0.0
3176,2020/09,64.9,76087314000,4791623000,37.5,35.16,0.0,0.0
3177,2020/02,42.4,8311438000,261672000,90,117.37,0.0,2.0
3178,2020/03,68.2,41107273000,283352000,11.5,-,0.0,1.0
3179,2020/03,47.5,34658950000,1754784000,16,27.79,7.0,9.0
3180,2020/04,54.8,15730000000,730038000,10,14.06,0.0,5.0
3181,2020/02,58.2,4893236000,108850000,5,12.61,1.0,1.0
3182,2020/03,53.7,71040000000,2467254000,-,0,0.0,3.0
3183,2020/03,53.1,64537869000,2649364000,33,49.06,5.0,5.0
3184,2020/03,39.7,27065903000,1117139000,50,15.45,0.0,6.0
3185,2020/03,10.2,7871838000,-71159000,-,-,,
3186,2020/11,30.1,241146000000,6825000000,7,9.54,1.0,1.0
3187,2020/09,44.9,10463390000,49702000,3,-,0.0,1.0
3189,2020/08,50,5659810000,-329875000,3,-,0.0,5.0
3190,2020/03,45.2,21216917000,576067000,10,25.58,0.0,9.0
3191,2020/06,67.3,124909000000,9187000000,30.5,16.22,3.0,3.0
3192,2020/02,46.8,5251053000,-46286000,-,-,0.0,0.0
3193,2020/07,28.4,27539624000,983283000,4,-,0.0,3.0
3194,2020/02,30.6,133279000000,2797000000,40,23.11,2.0,4.0
3195,2020/10,46.3,12597785000,244431000,-,-,0.0,1.0
3196,2020/12,33.6,28732000000,1132000000,-,-,1.0,1.0
3197,2020/12,25.8,288434000000,-23031000000,-,-,0.0,0.0
3198,2020/02,71.3,40216764000,2549441000,13,45.81,0.0,0.0
3199,2020/03,25.4,120187672000,2636950000,17,21.42,4.0,9.0
3201,2020/11,63.8,104915000000,9048000000,27,26.54,1.0,9.0
3202,2020/03,19.7,4819101000,407213000,-,-,0.0,9.0
3204,2020/12,34.6,14752000000,270000000,10,96.74,0.0,9.0
3205,2020/03,37.2,23596000000,-750000000,2.5,-,0.0,0.0
3221,2020/03,72.1,18709080000,2036108000,24,19.7,4.0,5.0
3222,2020/02,54,676336000000,9357000000,16,125.43,0.0,4.0
3223,2020/02,29,4929358000,8727000,-,0.11,0.0,1.0
3228,2020/08,32.3,114938381000,7964467000,48,24.98,0.0,6.0
3231,2020/03,30.5,676495000000,81905000000,80,29.41,8.0,10.0
3232,2020/03,29.4,103926586000,5918183000,10,36.93,3.0,9.0
3236,2020/05,19.8,23674000000,1535000000,2,6.18,0.0,5.0
3238,2020/03,26.8,24110748000,1679857000,12,7.89,5.0,10.0
3241,2020/12,33.6,7957000000,696000000,13.5,33.05,0.0,9.0
3242,2020/06,33.2,22018582000,2484724000,20,39.21,1.0,1.0
3244,2020/11,30.7,101120000000,17355000000,82,31.42,3.0,9.0
3245,2020/09,54.9,27649000000,2603000000,19,56.89,0.0,0.0
3246,2021/01,36.4,9375000000,754000000,15,22.77,0.0,0.0
3248,2020/10,28.8,3566162000,521721000,28,29.44,0.0,0.0
3252,2020/12,34.9,29886000000,2420000000,25,61.17,0.0,9.0
3254,2020/03,37.1,224011000000,32609000000,39,13.97,4.0,9.0
3258,2020/03,26.4,40723000000,9922000000,-,4.47,5.0,9.0
3261,2020/12,41.1,1769000000,137000000,14,60.63,0.0,4.0
3264,2020/09,38.3,15558000000,1437000000,-,0,0.0,3.0
3266,2020/11,63,1533000000,71000000,1,148,0.0,5.0
3267,2020/11,55.4,3970760000,130256000,-,146.94,1.0,2.0
3271,2020/06,9.4,25702085000,-2025694000,-,-,0.0,8.0
3275,2020/03,65.6,13015893000,1017178000,36,41.26,7.0,7.0
3276,2020/12,47.8,47202000000,2063000000,42,63.07,0.0,0.0
3277,2020/12,50.1,17774000000,847000000,25,54.48,6.0,7.0
3280,2020/02,24.5,15233000000,720000000,14,20.78,2.0,3.0
3284,2020/03,29.3,85231000000,6692000000,35,623.55,1.0,1.0
3286,2020/06,7.7,13560520000,291831000,16.4,141.33,0.0,5.0
3288,2020/09,41,575951000000,62129000000,80,13.57,0.0,0.0
3289,2020/03,23.5,963198000000,79312000000,16,29.82,5.0,5.0
3291,2020/03,51.6,1402019000000,83513000000,62,33.26,5.0,5.0
3293,2020/03,47.6,13555723000,1277058000,70,39.64,1.0,7.0
3294,2020/03,39.8,20464074000,1451320000,38,27.5,0.0,7.0
3297,2020/05,57.4,6850200000,412654000,30,29.46,2.0,4.0
3299,2020/12,36,34858000000,2465000000,10,120.53,0.0,9.0
3300,2020/06,25.5,27414058000,921532000,7.58,51.92,2.0,7.0
3302,2020/12,79.5,32332000000,4189000000,45,34.99,1.0,8.0
3306,2020/03,36,3767619000,-35197000,-,-,0.0,0.0
3315,2020/03,44.4,107408000000,1607000000,1,3117.86,0.0,3.0
3316,2020/03,57.7,8790414000,565307000,19,30.43,4.0,4.0
3317,2020/03,60.7,7031646000,105670000,20,47.21,0.0,0.0
3319,2020/12,35.3,33690000000,838000000,5.5,38.51,0.0,8.0
3320,2021/01,45.8,64002000000,2148000000,24,4.75,1.0,4.0
3321,2020/05,64.7,33859759000,759161000,25,47.76,2.0,2.0
3322,2020/03,51,19883785000,455845000,7.5,7.16,0.0,0.0
3323,2020/09,49.8,8739202000,-345258000,2,64.94,2.0,5.0
3326,2020/06,19.8,6958810000,-83527000,-,-,1.0,9.0
3328,2020/09,48.3,25872790000,3376051000,20,11.36,1.0,1.0
3329,2020/04,76.1,10230110000,112898000,9,-,1.0,1.0
3333,2020/02,74.4,59852686000,4006142000,18,18.46,0.0,10.0
3341,2020/03,25.4,268520000000,7593000000,25,11.18,0.0,1.0
3344,2020/03,24.5,61207912000,1277658000,-,0,0.0,1.0
3347,2020/03,23.6,20140570000,1447708000,4,25.82,1.0,8.0
3349,2020/05,45.5,684403000000,29094000000,55,9.69,9.0,9.0
3350,2020/12,2.7,784000000,-1396000000,-,-,0.0,0.0
3352,2020/03,76.5,9067687000,439985000,40,27.9,1.0,1.0
3353,2020/02,38.8,32042454000,1204829000,42.5,19.01,0.0,9.0
3355,2020/12,49.4,49953000000,2898000000,21,27.42,3.0,9.0
3356,2020/03,53.9,4051350000,263789000,5,38.19,0.0,0.0
3358,2020/03,41.3,1484498000,-115405000,-,-,0.0,1.0
3359,2020/09,53.3,7860026000,288892000,4,16.77,2.0,5.0
3360,2020/03,33,484395000000,18794000000,75,28.25,3.0,9.0
3361,2020/04,65.5,23016985000,1421031000,15,29.85,0.0,9.0
3370,2020/03,0.6,4628193000,-7370000,-,-,0.0,7.0
3371,2020/03,57,23811484000,2379965000,20,18.21,0.0,7.0
3374,2020/03,35.8,23825589000,547969000,29,30.75,0.0,6.0
3375,2020/03,42.3,8452233000,222056000,35,29.34,0.0,1.0
3376,2020/08,70.5,5348221000,30200000,7,149.06,0.0,0.0
3377,2020/11,59.8,22349284000,707606000,7.5,10.57,0.0,3.0
3382,2020/02,43.4,6644359000000,424266000000,98.5,38.52,2.0,10.0
3386,2020/12,76.3,8092000000,752000000,34,13.95,0.0,2.0
3387,2020/02,10.8,139328000000,3483000000,3,92.95,0.0,0.0
3388,2020/03,51.4,80408263000,3915653000,72,29.9,2.0,7.0
3391,2020/05,56.4,841036000000,45013000000,167,25.83,9.0,9.0
3392,2020/03,36.7,40413389000,571677000,5,32.7,0.0,0.0
3393,2020/03,59.4,12778643000,732820000,9,41,0.0,0.0
3395,2020/03,81.6,68908637000,4161520000,62,88.86,0.0,9.0
3396,2020/02,55.2,28607000000,304000000,5,9.32,0.0,3.0
3397,2020/03,21.6,156478000000,4367000000,6.25,3.27,0.0,0.0
3399,2021/01,28.5,14265000000,322000000,16,27.86,1.0,7.0
3401,2020/03,39.3,853746000000,56205000000,60,53.17,0.0,0.0
3402,2020/03,40.8,2091166000000,131186000000,16,30.41,5.0,9.0
3405,2020/12,47.4,541797000000,44341000000,40,575.25,0.0,5.0
3407,2020/03,48.2,2151646000000,177264000000,34,46.88,0.0,9.0
3408,2020/03,66.6,27561822000,2123846000,65,14.82,4.0,9.0
3409,2020/03,35.1,590000000,-59784000,-,-,0.0,9.0
3415,2020/02,55.3,15247308000,1295014000,-,-,0.0,3.0
3416,2020/12,30.7,2625000000,38000000,-,-,0.0,1.0
3417,2020/03,18.9,277260000000,2240000000,19,10.61,3.0,3.0
3418,2020/07,20.5,9433679000,-893388000,7.5,-,0.0,2.0
3420,2020/03,64.1,28459165000,2983238000,70,17.49,0.0,6.0
3421,2020/07,72.4,34575860000,1891401000,26,33.62,0.0,9.0
3423,2020/03,37.6,22839221000,1064790000,10,110.64,2.0,2.0
3424,2020/03,74.4,5186126000,386635000,10,28.9,0.0,0.0
3426,2020/06,76.9,10394001000,680890000,35,28.93,1.0,4.0
3431,2020/03,43.8,63841859000,5241030000,80,15.6,1.0,9.0
3433,2020/03,65.9,37896000000,6550000000,25,37.94,0.0,0.0
3434,2020/03,44.8,60195000000,1811000000,40,-,0.0,7.0
3435,2020/03,72.5,18490912000,1508525000,26,19.46,5.0,5.0
3436,2020/12,53.1,291333000000,37897000000,27,32.04,0.0,0.0
3437,2020/03,57.5,10643590000,880230000,37.5,9.6,1.0,9.0
3439,2020/06,55.2,12468302000,16123000,13,-,0.0,3.0
3440,2020/08,76.3,8389713000,741662000,25,36.14,0.0,2.0
3441,2020/07,41.6,7947099000,179144000,5,13.42,,
3443,2020/03,43,127048000000,6759000000,80,9.07,1.0,7.0
3444,2020/04,71,5365546000,-232583000,10,-,1.0,4.0
3445,2020/12,40.5,25561000000,4530000000,20,6.81,2.0,4.0
3446,2020/06,93.7,1027480000,5980000,-,-,0.0,0.0
3447,2020/03,63.6,17081549000,2210144000,44,41.95,1.0,1.0
3449,2020/12,70.7,18734000000,1965000000,41,66.54,0.0,0.0
3452,2020/12,17.5,26481000000,1719000000,15,138.95,0.0,0.0
3454,2020/11,24.7,15642498000,2541036000,24,12.72,2.0,2.0
3457,2020/06,21.3,32878618000,1893000000,19,69.77,3.0,3.0
3458,2020/07,28.5,41194446000,4228747000,22,20.18,5.0,6.0
3461,2020/09,41,4547082000,322018000,8,23.19,2.0,2.0
3464,2020/03,24.5,22674834000,1903682000,25,15.58,3.0,4.0
3465,2020/03,20,120710862000,6425684000,76,33.35,4.0,4.0
3467,2020/03,22.6,18153802000,705717000,18,32.09,0.0,0.0
3469,2020/06,48.9,7254108000,426252000,11,14.37,1.0,3.0
3475,2020/10,32.4,26323011000,2829209000,34,18.51,3.0,4.0
3477,2020/03,48.6,9630485000,331321000,30,28.58,0.0,0.0
3480,2020/10,42.7,48058282000,4338343000,34,9.55,0.0,0.0
3482,2020/12,15,16979000000,4484000000,24.5,11.48,2.0,2.0
3484,2020/03,24.9,9985386000,785048000,9,22.11,1.0,1.0
3486,2020/12,23.5,26840000000,1365000000,35,13.78,0.0,2.0
3489,2020/03,31.8,17105507000,1035091000,30,27.25,0.0,0.0
3490,2020/02,22.1,5509480000,85311000,-,-,0.0,3.0
3491,2020/10,38.6,63070000000,1888000000,-,-,0.0,3.0
3494,2020/09,23.7,3769291000,611445000,30,18.19,0.0,1.0
3495,2020/09,36.1,7535873000,561371000,48,14.91,2.0,6.0
3496,2020/09,50.3,3814072000,224488000,-,-,0.0,0.0
3497,2020/07,9.8,26703707000,1780463000,6,14.36,0.0,0.0
3498,2020/08,45.7,8008967000,326583000,20,40.96,0.0,0.0
3501,2020/05,32.5,91512000000,1557000000,50,329.58,0.0,5.0
3512,2020/03,74,10841934000,428264000,13,59.69,0.0,1.0
3513,2020/03,73.2,11945000000,418988000,60,79.64,0.0,9.0
3515,2020/03,69.5,8519532000,-167709000,5,-,1.0,6.0
3521,2020/03,74.7,1685264000,319647000,-,-,0.0,9.0
3524,2020/04,28.2,18347717000,748533000,50,45.92,0.0,8.0
3526,2020/03,35,58295000000,599000000,25,13.15,2.0,9.0
3528,2020/03,49.9,6731412000,-1281138000,1,1.01,0.0,0.0
3529,2020/03,84,19621000000,-461000000,15,-,0.0,9.0
3536,2020/08,10.9,12488896000,421042000,2,6.1,0.0,1.0
3537,2020/03,54.2,17733944000,128154000,18,25.17,0.0,3.0
3538,2020/06,36.8,35068288000,1160765000,14,16.2,3.0,3.0
3539,2020/07,59,126958000000,6717000000,35,21.87,0.0,1.0
3540,2020/12,72.8,37393000000,4702000000,58.42,5.16,1.0,1.0
3541,2020/08,36.8,3473364000,36872000,-,-,0.0,3.0
3542,2020/03,61.7,13570000000,116448000,-,-,0.0,2.0
3543,2020/02,33.7,31219000000,7878000000,51,42.53,0.0,2.0
3544,2020/05,22.4,89304000000,820000000,28,111.3,0.0,1.0
3546,2020/02,25.5,137695939000,3347533000,26,43.4,0.0,3.0
3547,2020/11,23.3,8706996000,-40677000,10,-,1.0,1.0
3548,2020/02,52.8,65880000000,4604000000,38,48.45,0.0,3.0
3549,2020/05,38.8,300173000000,16359000000,20,4.82,2.0,2.0
3550,2020/02,81.7,4142804000,788043000,5,11.66,1.0,2.0
3551,2020/03,35.8,40866115000,1044835000,30,29.19,0.0,8.0
3553,2020/03,63.1,42926000000,2052000000,32,61.32,0.0,3.0
3557,2020/02,30,8004683000,148946000,-,-,0.0,2.0
3558,2020/02,62.5,8576462000,-83494000,-,-,0.0,0.0
3559,2020/03,78,2133338000,247106000,5,20.01,0.0,0.0
